cluster_code,checkin,predicted_demand
1177,2025-11-26,83
1177,2025-11-27,127
1177,2025-11-28,19
1177,2025-11-29,9
1177,2025-11-30,16
1177,2025-12-01,19
1177,2025-12-02,24
1177,2025-12-03,41
1177,2025-12-04,112
1177,2025-12-05,22
1177,2025-12-06,22
1177,2025-12-07,19
1177,2025-12-08,18
1177,2025-12-09,21
1177,2025-12-10,35
1177,2025-12-11,117
1177,2025-12-12,27
1177,2025-12-13,18
1177,2025-12-14,19
1177,2025-12-15,22
1177,2025-12-16,25
1177,2025-12-17,43
1177,2025-12-18,87
1177,2025-12-19,35
1177,2025-12-20,22
1177,2025-12-21,18
1183,2025-11-22,37351
1183,2025-11-23,38185
1183,2025-11-24,36812
1183,2025-11-25,36289
1183,2025-11-26,41840
1183,2025-11-27,50983
1183,2025-11-28,31089
1183,2025-11-29,30435
1183,2025-11-30,30042
1183,2025-12-01,31101
1183,2025-12-02,31574
1183,2025-12-03,37910
1183,2025-12-04,51071
1183,2025-12-05,36336
1183,2025-12-06,34858
1183,2025-12-07,33365
1183,2025-12-08,35445
1183,2025-12-09,36353
1183,2025-12-10,44722
1183,2025-12-11,56991
1183,2025-12-12,35396
1183,2025-12-13,35278
1183,2025-12-14,33422
1183,2025-12-15,36283
1183,2025-12-16,36367
1183,2025-12-17,41267
1183,2025-12-18,53892
1183,2025-12-19,35530
1183,2025-12-20,32979
1183,2025-12-21,26581
1209,2025-11-22,0
1209,2025-11-23,1
1209,2025-11-24,0
1209,2025-11-25,0
1209,2025-11-26,0
1209,2025-11-27,5
1209,2025-11-28,0
1209,2025-11-29,0
1209,2025-11-30,0
1209,2025-12-01,3
1209,2025-12-02,3
1209,2025-12-03,0
1209,2025-12-04,0
1209,2025-12-05,0
1209,2025-12-06,4
1209,2025-12-07,5
1209,2025-12-08,5
1209,2025-12-09,4
1209,2025-12-10,5
1209,2025-12-11,7
1209,2025-12-12,4
1209,2025-12-13,3
1209,2025-12-14,3
1209,2025-12-15,4
1209,2025-12-16,5
1209,2025-12-17,5
1209,2025-12-18,7
1209,2025-12-19,0
1209,2025-12-20,0
1209,2025-12-21,0
1224,2025-11-22,22
1224,2025-11-23,20
1224,2025-11-24,19
1224,2025-11-25,11
1224,2025-11-26,27
1224,2025-11-27,44
1224,2025-11-28,21
1224,2025-11-29,19
1224,2025-11-30,20
1224,2025-12-01,22
1224,2025-12-02,25
1224,2025-12-03,32
1224,2025-12-04,46
1224,2025-12-05,28
1224,2025-12-06,23
1224,2025-12-07,24
1224,2025-12-08,24
1224,2025-12-09,25
1224,2025-12-10,26
1224,2025-12-11,58
1224,2025-12-12,25
1224,2025-12-13,26
1224,2025-12-14,25
1224,2025-12-15,29
1224,2025-12-16,30
1224,2025-12-17,31
1224,2025-12-18,44
1224,2025-12-19,31
1224,2025-12-20,29
1224,2025-12-21,23
1239,2025-11-22,5
1239,2025-11-23,7
1239,2025-11-24,10
1239,2025-11-25,10
1239,2025-11-26,12
1239,2025-11-27,17
1239,2025-11-28,8
1239,2025-11-29,8
1239,2025-11-30,9
1239,2025-12-01,10
1239,2025-12-02,7
1239,2025-12-03,7
1239,2025-12-04,15
1239,2025-12-05,7
1239,2025-12-06,8
1239,2025-12-07,8
1239,2025-12-08,9
1239,2025-12-09,9
1239,2025-12-10,12
1239,2025-12-11,18
1239,2025-12-12,9
1239,2025-12-13,9
1239,2025-12-14,8
1239,2025-12-15,10
1239,2025-12-16,10
1239,2025-12-17,10
1239,2025-12-18,16
1239,2025-12-19,9
1239,2025-12-20,9
1239,2025-12-21,8
1265,2025-11-22,44
1265,2025-11-23,45
1265,2025-11-24,43
1265,2025-11-25,50
1265,2025-11-26,48
1265,2025-11-27,62
1265,2025-11-28,21
1265,2025-11-29,32
1265,2025-11-30,45
1265,2025-12-01,48
1265,2025-12-02,59
1265,2025-12-03,63
1265,2025-12-04,70
1265,2025-12-05,43
1265,2025-12-06,52
1265,2025-12-07,48
1265,2025-12-08,47
1265,2025-12-09,56
1265,2025-12-10,56
1265,2025-12-11,61
1265,2025-12-12,41
1265,2025-12-13,53
1265,2025-12-14,49
1265,2025-12-15,50
1265,2025-12-16,50
1265,2025-12-17,48
1265,2025-12-18,47
1265,2025-12-19,38
1265,2025-12-20,50
1265,2025-12-21,45
1297,2025-11-22,0
1297,2025-11-23,0
1297,2025-11-24,0
1297,2025-11-25,0
1297,2025-11-26,1
1297,2025-11-27,2
1297,2025-11-28,0
1297,2025-11-29,0
1297,2025-11-30,0
1297,2025-12-01,0
1297,2025-12-02,0
1297,2025-12-03,0
1297,2025-12-04,0
1297,2025-12-05,0
1297,2025-12-06,0
1297,2025-12-07,0
1297,2025-12-08,0
1297,2025-12-09,0
1297,2025-12-10,0
1297,2025-12-11,1
1297,2025-12-12,0
1297,2025-12-13,0
1297,2025-12-14,0
1297,2025-12-15,0
1297,2025-12-16,1
1297,2025-12-17,1
1297,2025-12-18,1
1297,2025-12-19,0
1297,2025-12-20,1
1297,2025-12-21,0
1299,2025-11-22,162
1299,2025-11-23,397
1299,2025-11-24,150
1299,2025-11-25,207
1299,2025-11-26,318
1299,2025-11-27,1277
1299,2025-11-28,209
1299,2025-11-29,190
1299,2025-11-30,193
1299,2025-12-01,190
1299,2025-12-02,161
1299,2025-12-03,334
1299,2025-12-04,956
1299,2025-12-05,261
1299,2025-12-06,180
1299,2025-12-07,166
1299,2025-12-08,251
1299,2025-12-09,257
1299,2025-12-10,284
1299,2025-12-11,996
1299,2025-12-12,249
1299,2025-12-13,208
1299,2025-12-14,183
1299,2025-12-15,164
1299,2025-12-16,245
1299,2025-12-17,350
1299,2025-12-18,991
1299,2025-12-19,256
1299,2025-12-20,274
1299,2025-12-21,166
1307,2025-11-22,1
1307,2025-11-23,0
1307,2025-11-24,0
1307,2025-11-25,0
1307,2025-11-26,0
1307,2025-11-27,0
1307,2025-11-28,0
1307,2025-11-29,0
1307,2025-11-30,0
1307,2025-12-01,0
1307,2025-12-02,0
1307,2025-12-03,0
1307,2025-12-04,0
1307,2025-12-05,0
1307,2025-12-06,0
1307,2025-12-07,0
1307,2025-12-08,0
1307,2025-12-09,0
1307,2025-12-10,0
1307,2025-12-11,0
1307,2025-12-12,0
1307,2025-12-13,0
1307,2025-12-14,0
1307,2025-12-15,0
1307,2025-12-16,0
1307,2025-12-17,0
1307,2025-12-18,0
1307,2025-12-19,0
1307,2025-12-20,0
1307,2025-12-21,0
1317,2025-11-22,32
1317,2025-11-23,22
1317,2025-11-24,28
1317,2025-11-25,21
1317,2025-11-26,27
1317,2025-11-27,22
1317,2025-11-28,4
1317,2025-11-29,3
1317,2025-11-30,5
1317,2025-12-01,5
1317,2025-12-02,11
1317,2025-12-03,25
1317,2025-12-04,43
1317,2025-12-05,6
1317,2025-12-06,10
1317,2025-12-07,8
1317,2025-12-08,9
1317,2025-12-09,10
1317,2025-12-10,13
1317,2025-12-11,30
1317,2025-12-12,7
1317,2025-12-13,6
1317,2025-12-14,6
1317,2025-12-15,11
1317,2025-12-16,11
1317,2025-12-17,15
1317,2025-12-18,27
1317,2025-12-19,9
1317,2025-12-20,7
1317,2025-12-21,5
1370,2025-11-22,0
1370,2025-11-23,0
1370,2025-11-24,0
1370,2025-11-25,0
1370,2025-11-26,0
1370,2025-11-27,0
1370,2025-11-28,0
1370,2025-11-29,0
1370,2025-11-30,0
1370,2025-12-01,0
1370,2025-12-02,0
1370,2025-12-03,0
1370,2025-12-04,0
1370,2025-12-05,0
1370,2025-12-06,0
1370,2025-12-07,0
1370,2025-12-08,0
1370,2025-12-09,0
1370,2025-12-10,0
1370,2025-12-11,0
1370,2025-12-12,0
1370,2025-12-13,0
1370,2025-12-14,0
1370,2025-12-15,0
1370,2025-12-16,0
1370,2025-12-17,0
1370,2025-12-18,0
1370,2025-12-19,0
1370,2025-12-20,0
1370,2025-12-21,0
1371,2025-11-22,10
1371,2025-11-23,11
1371,2025-11-24,13
1371,2025-11-25,12
1371,2025-11-26,15
1371,2025-11-27,23
1371,2025-11-28,12
1371,2025-11-29,17
1371,2025-11-30,14
1371,2025-12-01,15
1371,2025-12-02,24
1371,2025-12-03,20
1371,2025-12-04,18
1371,2025-12-05,17
1371,2025-12-06,16
1371,2025-12-07,16
1371,2025-12-08,16
1371,2025-12-09,16
1371,2025-12-10,15
1371,2025-12-11,19
1371,2025-12-12,14
1371,2025-12-13,16
1371,2025-12-14,14
1371,2025-12-15,20
1371,2025-12-16,17
1371,2025-12-17,16
1371,2025-12-18,18
1371,2025-12-19,14
1371,2025-12-20,15
1371,2025-12-21,12
1402,2025-11-22,0
1402,2025-11-23,0
1402,2025-11-24,0
1402,2025-11-25,0
1402,2025-11-26,0
1402,2025-11-27,1
1402,2025-11-28,0
1402,2025-11-29,0
1402,2025-11-30,0
1402,2025-12-01,0
1402,2025-12-02,0
1402,2025-12-03,0
1402,2025-12-04,0
1402,2025-12-05,0
1402,2025-12-06,0
1402,2025-12-07,0
1402,2025-12-08,0
1402,2025-12-09,0
1402,2025-12-10,0
1402,2025-12-11,0
1402,2025-12-12,0
1402,2025-12-13,0
1402,2025-12-14,0
1402,2025-12-15,0
1402,2025-12-16,0
1402,2025-12-17,0
1402,2025-12-18,0
1402,2025-12-19,0
1402,2025-12-20,0
1402,2025-12-21,0
1460,2025-11-22,0
1460,2025-11-23,0
1460,2025-11-24,1
1460,2025-11-25,0
1460,2025-11-26,2
1460,2025-11-27,2
1460,2025-11-28,2
1460,2025-11-29,2
1460,2025-11-30,3
1460,2025-12-01,3
1460,2025-12-02,3
1460,2025-12-03,3
1460,2025-12-04,5
1460,2025-12-05,5
1460,2025-12-06,7
1460,2025-12-07,8
1460,2025-12-08,9
1460,2025-12-09,10
1460,2025-12-10,12
1460,2025-12-11,12
1460,2025-12-12,10
1460,2025-12-13,10
1460,2025-12-14,10
1460,2025-12-15,12
1460,2025-12-16,13
1460,2025-12-17,16
1460,2025-12-18,13
1460,2025-12-19,11
1460,2025-12-20,11
1460,2025-12-21,10
1494,2025-11-22,0
1494,2025-11-23,0
1494,2025-11-24,0
1494,2025-11-25,0
1494,2025-11-26,0
1494,2025-11-27,0
1494,2025-11-28,0
1494,2025-11-29,0
1494,2025-11-30,0
1494,2025-12-01,0
1494,2025-12-02,0
1494,2025-12-03,0
1494,2025-12-04,0
1494,2025-12-05,0
1494,2025-12-06,0
1494,2025-12-07,0
1494,2025-12-08,0
1494,2025-12-09,0
1494,2025-12-10,0
1494,2025-12-11,0
1494,2025-12-12,0
1494,2025-12-13,0
1494,2025-12-14,0
1494,2025-12-15,0
1494,2025-12-16,0
1494,2025-12-17,0
1494,2025-12-18,0
1494,2025-12-19,0
1494,2025-12-20,0
1494,2025-12-21,0
1496,2025-11-22,163
1496,2025-11-23,112
1496,2025-11-24,145
1496,2025-11-25,172
1496,2025-11-26,263
1496,2025-11-27,294
1496,2025-11-28,126
1496,2025-11-29,150
1496,2025-11-30,148
1496,2025-12-01,121
1496,2025-12-02,116
1496,2025-12-03,168
1496,2025-12-04,291
1496,2025-12-05,83
1496,2025-12-06,84
1496,2025-12-07,85
1496,2025-12-08,85
1496,2025-12-09,83
1496,2025-12-10,125
1496,2025-12-11,306
1496,2025-12-12,93
1496,2025-12-13,81
1496,2025-12-14,66
1496,2025-12-15,85
1496,2025-12-16,105
1496,2025-12-17,140
1496,2025-12-18,213
1496,2025-12-19,94
1496,2025-12-20,77
1496,2025-12-21,58
1524,2025-11-22,11
1524,2025-11-23,11
1524,2025-11-24,12
1524,2025-11-25,14
1524,2025-11-26,13
1524,2025-11-27,9
1524,2025-11-28,4
1524,2025-11-29,4
1524,2025-11-30,9
1524,2025-12-01,5
1524,2025-12-02,2
1524,2025-12-03,7
1524,2025-12-04,6
1524,2025-12-05,0
1524,2025-12-06,0
1524,2025-12-07,0
1524,2025-12-08,0
1524,2025-12-09,0
1524,2025-12-10,7
1524,2025-12-11,3
1524,2025-12-12,0
1524,2025-12-13,0
1524,2025-12-14,4
1524,2025-12-15,7
1524,2025-12-16,11
1524,2025-12-17,11
1524,2025-12-18,8
1524,2025-12-19,4
1524,2025-12-20,0
1524,2025-12-21,0
1553,2025-11-22,0
1553,2025-11-23,0
1553,2025-11-24,0
1553,2025-11-25,0
1553,2025-11-26,0
1553,2025-11-27,0
1553,2025-11-28,0
1553,2025-11-29,0
1553,2025-11-30,0
1553,2025-12-01,0
1553,2025-12-02,0
1553,2025-12-03,0
1553,2025-12-04,0
1553,2025-12-05,0
1553,2025-12-06,0
1553,2025-12-07,0
1553,2025-12-08,0
1553,2025-12-09,0
1553,2025-12-10,0
1553,2025-12-11,0
1553,2025-12-12,0
1553,2025-12-13,0
1553,2025-12-14,0
1553,2025-12-15,0
1553,2025-12-16,0
1553,2025-12-17,0
1553,2025-12-18,0
1553,2025-12-19,0
1553,2025-12-20,0
1553,2025-12-21,0
1572,2025-11-22,4
1572,2025-11-23,6
1572,2025-11-24,6
1572,2025-11-25,4
1572,2025-11-26,4
1572,2025-11-27,11
1572,2025-11-28,10
1572,2025-11-29,10
1572,2025-11-30,12
1572,2025-12-01,6
1572,2025-12-02,4
1572,2025-12-03,4
1572,2025-12-04,7
1572,2025-12-05,4
1572,2025-12-06,5
1572,2025-12-07,5
1572,2025-12-08,6
1572,2025-12-09,7
1572,2025-12-10,8
1572,2025-12-11,10
1572,2025-12-12,5
1572,2025-12-13,5
1572,2025-12-14,5
1572,2025-12-15,7
1572,2025-12-16,7
1572,2025-12-17,7
1572,2025-12-18,7
1572,2025-12-19,6
1572,2025-12-20,6
1572,2025-12-21,4
1629,2025-11-22,0
1629,2025-11-23,0
1629,2025-11-24,0
1629,2025-11-25,0
1629,2025-11-26,0
1629,2025-11-27,0
1629,2025-11-28,0
1629,2025-11-29,0
1629,2025-11-30,0
1629,2025-12-01,0
1629,2025-12-02,0
1629,2025-12-03,0
1629,2025-12-04,0
1629,2025-12-05,0
1629,2025-12-06,0
1629,2025-12-07,0
1629,2025-12-08,0
1629,2025-12-09,0
1629,2025-12-10,0
1629,2025-12-11,0
1629,2025-12-12,0
1629,2025-12-13,0
1629,2025-12-14,0
1629,2025-12-15,0
1629,2025-12-16,0
1629,2025-12-17,0
1629,2025-12-18,0
1629,2025-12-19,0
1629,2025-12-20,0
1629,2025-12-21,0
1638,2025-11-22,2915
1638,2025-11-23,2616
1638,2025-11-24,2118
1638,2025-11-25,2273
1638,2025-11-26,3421
1638,2025-11-27,4340
1638,2025-11-28,1522
1638,2025-11-29,1261
1638,2025-11-30,1363
1638,2025-12-01,1295
1638,2025-12-02,1307
1638,2025-12-03,2322
1638,2025-12-04,4444
1638,2025-12-05,1494
1638,2025-12-06,1428
1638,2025-12-07,1204
1638,2025-12-08,1250
1638,2025-12-09,1292
1638,2025-12-10,2045
1638,2025-12-11,3699
1638,2025-12-12,1560
1638,2025-12-13,1252
1638,2025-12-14,1215
1638,2025-12-15,1248
1638,2025-12-16,1404
1638,2025-12-17,2355
1638,2025-12-18,2917
1638,2025-12-19,909
1638,2025-12-20,1019
1638,2025-12-21,865
1668,2025-11-22,0
1668,2025-11-23,0
1668,2025-11-24,0
1668,2025-11-25,0
1668,2025-11-26,1
1668,2025-11-27,1
1668,2025-11-28,0
1668,2025-11-29,0
1668,2025-11-30,0
1668,2025-12-01,0
1668,2025-12-02,0
1668,2025-12-03,1
1668,2025-12-04,2
1668,2025-12-05,1
1668,2025-12-06,1
1668,2025-12-07,1
1668,2025-12-08,1
1668,2025-12-09,1
1668,2025-12-10,1
1668,2025-12-11,2
1668,2025-12-12,1
1668,2025-12-13,1
1668,2025-12-14,1
1668,2025-12-15,1
1668,2025-12-16,1
1668,2025-12-17,1
1668,2025-12-18,2
1668,2025-12-19,1
1668,2025-12-20,1
1668,2025-12-21,0
1675,2025-11-22,0
1675,2025-11-23,1
1675,2025-11-24,2
1675,2025-11-25,0
1675,2025-11-26,1
1675,2025-11-27,2
1675,2025-11-28,0
1675,2025-11-29,0
1675,2025-11-30,0
1675,2025-12-01,0
1675,2025-12-02,0
1675,2025-12-03,0
1675,2025-12-04,0
1675,2025-12-05,0
1675,2025-12-06,0
1675,2025-12-07,0
1675,2025-12-08,0
1675,2025-12-09,0
1675,2025-12-10,0
1675,2025-12-11,0
1675,2025-12-12,0
1675,2025-12-13,0
1675,2025-12-14,0
1675,2025-12-15,0
1675,2025-12-16,0
1675,2025-12-17,0
1675,2025-12-18,0
1675,2025-12-19,0
1675,2025-12-20,0
1675,2025-12-21,0
1751,2025-11-22,0
1751,2025-11-23,0
1751,2025-11-24,0
1751,2025-11-25,0
1751,2025-11-26,0
1751,2025-11-27,0
1751,2025-11-28,0
1751,2025-11-29,0
1751,2025-11-30,0
1751,2025-12-01,0
1751,2025-12-02,0
1751,2025-12-03,0
1751,2025-12-04,0
1751,2025-12-05,0
1751,2025-12-06,0
1751,2025-12-07,0
1751,2025-12-08,0
1751,2025-12-09,0
1751,2025-12-10,0
1751,2025-12-11,0
1751,2025-12-12,0
1751,2025-12-13,0
1751,2025-12-14,0
1751,2025-12-15,0
1751,2025-12-16,0
1751,2025-12-17,0
1751,2025-12-18,0
1751,2025-12-19,0
1751,2025-12-20,0
1751,2025-12-21,0
1782,2025-11-22,18
1782,2025-11-23,9
1782,2025-11-24,17
1782,2025-11-25,18
1782,2025-11-26,41
1782,2025-11-27,44
1782,2025-11-28,9
1782,2025-11-29,2
1782,2025-11-30,3
1782,2025-12-01,3
1782,2025-12-02,4
1782,2025-12-03,5
1782,2025-12-04,9
1782,2025-12-05,5
1782,2025-12-06,7
1782,2025-12-07,7
1782,2025-12-08,6
1782,2025-12-09,6
1782,2025-12-10,10
1782,2025-12-11,23
1782,2025-12-12,7
1782,2025-12-13,7
1782,2025-12-14,8
1782,2025-12-15,9
1782,2025-12-16,8
1782,2025-12-17,13
1782,2025-12-18,19
1782,2025-12-19,8
1782,2025-12-20,8
1782,2025-12-21,6
1859,2025-11-22,13
1859,2025-11-23,14
1859,2025-11-24,15
1859,2025-11-25,16
1859,2025-11-26,16
1859,2025-11-27,17
1859,2025-11-28,10
1859,2025-11-29,11
1859,2025-11-30,11
1859,2025-12-01,11
1859,2025-12-02,12
1859,2025-12-03,17
1859,2025-12-04,20
1859,2025-12-05,12
1859,2025-12-06,16
1859,2025-12-07,16
1859,2025-12-08,14
1859,2025-12-09,14
1859,2025-12-10,17
1859,2025-12-11,29
1859,2025-12-12,12
1859,2025-12-13,13
1859,2025-12-14,13
1859,2025-12-15,17
1859,2025-12-16,16
1859,2025-12-17,19
1859,2025-12-18,24
1859,2025-12-19,13
1859,2025-12-20,14
1859,2025-12-21,10
1895,2025-11-22,26
1895,2025-11-23,28
1895,2025-11-24,16
1895,2025-11-25,20
1895,2025-11-26,28
1895,2025-11-27,66
1895,2025-11-28,15
1895,2025-11-29,14
1895,2025-11-30,18
1895,2025-12-01,20
1895,2025-12-02,19
1895,2025-12-03,30
1895,2025-12-04,84
1895,2025-12-05,21
1895,2025-12-06,23
1895,2025-12-07,20
1895,2025-12-08,19
1895,2025-12-09,22
1895,2025-12-10,34
1895,2025-12-11,101
1895,2025-12-12,29
1895,2025-12-13,23
1895,2025-12-14,20
1895,2025-12-15,26
1895,2025-12-16,30
1895,2025-12-17,39
1895,2025-12-18,103
1895,2025-12-19,35
1895,2025-12-20,32
1895,2025-12-21,18
1916,2025-11-22,8
1916,2025-11-23,7
1916,2025-11-24,6
1916,2025-11-25,7
1916,2025-11-26,11
1916,2025-11-27,21
1916,2025-11-28,7
1916,2025-11-29,5
1916,2025-11-30,5
1916,2025-12-01,6
1916,2025-12-02,7
1916,2025-12-03,13
1916,2025-12-04,22
1916,2025-12-05,7
1916,2025-12-06,11
1916,2025-12-07,10
1916,2025-12-08,12
1916,2025-12-09,8
1916,2025-12-10,10
1916,2025-12-11,23
1916,2025-12-12,7
1916,2025-12-13,9
1916,2025-12-14,8
1916,2025-12-15,11
1916,2025-12-16,11
1916,2025-12-17,13
1916,2025-12-18,17
1916,2025-12-19,7
1916,2025-12-20,6
1916,2025-12-21,3
1931,2025-11-22,0
1931,2025-11-23,0
1931,2025-11-24,0
1931,2025-11-25,0
1931,2025-11-26,0
1931,2025-11-27,0
1931,2025-11-28,0
1931,2025-11-29,0
1931,2025-11-30,0
1931,2025-12-01,0
1931,2025-12-02,0
1931,2025-12-03,0
1931,2025-12-04,0
1931,2025-12-05,0
1931,2025-12-06,0
1931,2025-12-07,0
1931,2025-12-08,0
1931,2025-12-09,0
1931,2025-12-10,0
1931,2025-12-11,0
1931,2025-12-12,0
1931,2025-12-13,0
1931,2025-12-14,0
1931,2025-12-15,0
1931,2025-12-16,0
1931,2025-12-17,0
1931,2025-12-18,0
1931,2025-12-19,0
1931,2025-12-20,0
1931,2025-12-21,0
1960,2025-11-22,6
1960,2025-11-23,13
1960,2025-11-24,7
1960,2025-11-25,8
1960,2025-11-26,12
1960,2025-11-27,22
1960,2025-11-28,5
1960,2025-11-29,7
1960,2025-11-30,7
1960,2025-12-01,7
1960,2025-12-02,8
1960,2025-12-03,12
1960,2025-12-04,20
1960,2025-12-05,8
1960,2025-12-06,9
1960,2025-12-07,7
1960,2025-12-08,7
1960,2025-12-09,7
1960,2025-12-10,11
1960,2025-12-11,18
1960,2025-12-12,7
1960,2025-12-13,7
1960,2025-12-14,7
1960,2025-12-15,7
1960,2025-12-16,8
1960,2025-12-17,14
1960,2025-12-18,14
1960,2025-12-19,8
1960,2025-12-20,7
1960,2025-12-21,6
1986,2025-11-22,6
1986,2025-11-23,20
1986,2025-11-24,14
1986,2025-11-25,11
1986,2025-11-26,13
1986,2025-11-27,15
1986,2025-11-28,4
1986,2025-11-29,4
1986,2025-11-30,5
1986,2025-12-01,5
1986,2025-12-02,8
1986,2025-12-03,8
1986,2025-12-04,12
1986,2025-12-05,5
1986,2025-12-06,9
1986,2025-12-07,8
1986,2025-12-08,8
1986,2025-12-09,8
1986,2025-12-10,12
1986,2025-12-11,16
1986,2025-12-12,7
1986,2025-12-13,8
1986,2025-12-14,8
1986,2025-12-15,9
1986,2025-12-16,10
1986,2025-12-17,15
1986,2025-12-18,15
1986,2025-12-19,10
1986,2025-12-20,9
1986,2025-12-21,6
1996,2025-11-22,1
1996,2025-11-23,2
1996,2025-11-24,3
1996,2025-11-25,1
1996,2025-11-26,2
1996,2025-11-27,3
1996,2025-11-28,2
1996,2025-11-29,1
1996,2025-11-30,1
1996,2025-12-01,1
1996,2025-12-02,1
1996,2025-12-03,2
1996,2025-12-04,5
1996,2025-12-05,2
1996,2025-12-06,2
1996,2025-12-07,2
1996,2025-12-08,2
1996,2025-12-09,2
