cluster_code,checkin,predicted_demand
1120,2025-12-05,782
1120,2025-12-06,594
1120,2025-12-07,617
1120,2025-12-08,627
1120,2025-12-09,639
1120,2025-12-10,788
1120,2025-12-11,3286
1120,2025-12-12,978
1120,2025-12-13,622
1120,2025-12-14,595
1120,2025-12-15,679
1120,2025-12-16,699
1120,2025-12-17,802
1120,2025-12-18,2444
1120,2025-12-19,1017
1120,2025-12-20,832
1120,2025-12-21,729
1156,2025-11-22,0
1156,2025-11-23,0
1156,2025-11-24,0
1156,2025-11-25,0
1156,2025-11-26,0
1156,2025-11-27,0
1156,2025-11-28,0
1156,2025-11-29,0
1156,2025-11-30,0
1156,2025-12-01,0
1156,2025-12-02,0
1156,2025-12-03,0
1156,2025-12-04,0
1156,2025-12-05,0
1156,2025-12-06,0
1156,2025-12-07,0
1156,2025-12-08,0
1156,2025-12-09,0
1156,2025-12-10,0
1156,2025-12-11,0
1156,2025-12-12,0
1156,2025-12-13,0
1156,2025-12-14,0
1156,2025-12-15,0
1156,2025-12-16,0
1156,2025-12-17,0
1156,2025-12-18,0
1156,2025-12-19,0
1156,2025-12-20,0
1156,2025-12-21,0
1183,2025-11-22,37059
1183,2025-11-23,36740
1183,2025-11-24,37562
1183,2025-11-25,38915
1183,2025-11-26,43167
1183,2025-11-27,54009
1183,2025-11-28,32433
1183,2025-11-29,29892
1183,2025-11-30,32290
1183,2025-12-01,32011
1183,2025-12-02,34089
1183,2025-12-03,35198
1183,2025-12-04,53025
1183,2025-12-05,34208
1183,2025-12-06,34961
1183,2025-12-07,34448
1183,2025-12-08,35797
1183,2025-12-09,37522
1183,2025-12-10,41042
1183,2025-12-11,53823
1183,2025-12-12,34672
1183,2025-12-13,35135
1183,2025-12-14,34683
1183,2025-12-15,35331
1183,2025-12-16,37368
1183,2025-12-17,40489
1183,2025-12-18,52653
1183,2025-12-19,34379
1183,2025-12-20,33325
1183,2025-12-21,27472
1209,2025-11-22,21
1209,2025-11-23,32
1209,2025-11-24,25
1209,2025-11-25,24
1209,2025-11-26,25
1209,2025-11-27,46
1209,2025-11-28,19
1209,2025-11-29,29
1209,2025-11-30,35
1209,2025-12-01,43
1209,2025-12-02,27
1209,2025-12-03,30
1209,2025-12-04,57
1209,2025-12-05,34
1209,2025-12-06,35
1209,2025-12-07,34
1209,2025-12-08,35
1209,2025-12-09,34
1209,2025-12-10,36
1209,2025-12-11,46
1209,2025-12-12,26
1209,2025-12-13,25
1209,2025-12-14,33
1209,2025-12-15,27
1209,2025-12-16,38
1209,2025-12-17,45
1209,2025-12-18,46
1209,2025-12-19,31
1209,2025-12-20,30
1209,2025-12-21,19
1224,2025-11-22,463
1224,2025-11-23,523
1224,2025-11-24,486
1224,2025-11-25,472
1224,2025-11-26,573
1224,2025-11-27,1066
1224,2025-11-28,447
1224,2025-11-29,354
1224,2025-11-30,406
1224,2025-12-01,412
1224,2025-12-02,449
1224,2025-12-03,436
1224,2025-12-04,1043
1224,2025-12-05,622
1224,2025-12-06,430
1224,2025-12-07,426
1224,2025-12-08,484
1224,2025-12-09,482
1224,2025-12-10,589
1224,2025-12-11,1150
1224,2025-12-12,526
1224,2025-12-13,496
1224,2025-12-14,488
1224,2025-12-15,566
1224,2025-12-16,562
1224,2025-12-17,647
1224,2025-12-18,1156
1224,2025-12-19,498
1224,2025-12-20,544
1224,2025-12-21,443
1239,2025-11-22,377
1239,2025-11-23,347
1239,2025-11-24,364
1239,2025-11-25,379
1239,2025-11-26,430
1239,2025-11-27,880
1239,2025-11-28,469
1239,2025-11-29,294
1239,2025-11-30,305
1239,2025-12-01,383
1239,2025-12-02,387
1239,2025-12-03,482
1239,2025-12-04,1062
1239,2025-12-05,365
1239,2025-12-06,315
1239,2025-12-07,307
1239,2025-12-08,296
1239,2025-12-09,355
1239,2025-12-10,388
1239,2025-12-11,948
1239,2025-12-12,374
1239,2025-12-13,293
1239,2025-12-14,277
1239,2025-12-15,305
1239,2025-12-16,385
1239,2025-12-17,459
1239,2025-12-18,906
1239,2025-12-19,523
1239,2025-12-20,331
1239,2025-12-21,260
1265,2025-11-22,47
1265,2025-11-23,46
1265,2025-11-24,45
1265,2025-11-25,52
1265,2025-11-26,55
1265,2025-11-27,75
1265,2025-11-28,31
1265,2025-11-29,44
1265,2025-11-30,45
1265,2025-12-01,54
1265,2025-12-02,63
1265,2025-12-03,64
1265,2025-12-04,86
1265,2025-12-05,52
1265,2025-12-06,47
1265,2025-12-07,50
1265,2025-12-08,44
1265,2025-12-09,55
1265,2025-12-10,61
1265,2025-12-11,72
1265,2025-12-12,44
1265,2025-12-13,48
1265,2025-12-14,44
1265,2025-12-15,52
1265,2025-12-16,56
1265,2025-12-17,58
1265,2025-12-18,65
1265,2025-12-19,49
1265,2025-12-20,51
1265,2025-12-21,47
1297,2025-11-22,26
1297,2025-11-23,34
1297,2025-11-24,28
1297,2025-11-25,26
1297,2025-11-26,41
1297,2025-11-27,44
1297,2025-11-28,19
1297,2025-11-29,18
1297,2025-11-30,22
1297,2025-12-01,24
1297,2025-12-02,25
1297,2025-12-03,31
1297,2025-12-04,46
1297,2025-12-05,25
1297,2025-12-06,27
1297,2025-12-07,27
1297,2025-12-08,28
1297,2025-12-09,30
1297,2025-12-10,42
1297,2025-12-11,57
1297,2025-12-12,23
1297,2025-12-13,33
1297,2025-12-14,30
1297,2025-12-15,48
1297,2025-12-16,40
1297,2025-12-17,51
1297,2025-12-18,67
1297,2025-12-19,35
1297,2025-12-20,40
1297,2025-12-21,19
1299,2025-11-22,161
1299,2025-11-23,398
1299,2025-11-24,162
1299,2025-11-25,219
1299,2025-11-26,360
1299,2025-11-27,1252
1299,2025-11-28,197
1299,2025-11-29,194
1299,2025-11-30,195
1299,2025-12-01,200
1299,2025-12-02,171
1299,2025-12-03,323
1299,2025-12-04,1150
1299,2025-12-05,310
1299,2025-12-06,198
1299,2025-12-07,168
1299,2025-12-08,269
1299,2025-12-09,271
1299,2025-12-10,323
1299,2025-12-11,1110
1299,2025-12-12,238
1299,2025-12-13,224
1299,2025-12-14,194
1299,2025-12-15,172
1299,2025-12-16,257
1299,2025-12-17,332
1299,2025-12-18,897
1299,2025-12-19,249
1299,2025-12-20,272
1299,2025-12-21,168
1307,2025-11-22,5
1307,2025-11-23,3
1307,2025-11-24,3
1307,2025-11-25,0
1307,2025-11-26,2
1307,2025-11-27,3
1307,2025-11-28,1
1307,2025-11-29,1
1307,2025-11-30,1
1307,2025-12-01,6
1307,2025-12-02,6
1307,2025-12-03,1
1307,2025-12-04,3
1307,2025-12-05,1
1307,2025-12-06,2
1307,2025-12-07,1
1307,2025-12-08,1
1307,2025-12-09,1
1307,2025-12-10,1
1307,2025-12-11,4
1307,2025-12-12,1
1307,2025-12-13,1
1307,2025-12-14,1
1307,2025-12-15,1
1307,2025-12-16,2
1307,2025-12-17,2
1307,2025-12-18,2
1307,2025-12-19,2
1307,2025-12-20,2
1307,2025-12-21,1
1317,2025-11-22,2096
1317,2025-11-23,1851
1317,2025-11-24,1666
1317,2025-11-25,1968
1317,2025-11-26,2893
1317,2025-11-27,3003
1317,2025-11-28,1128
1317,2025-11-29,941
1317,2025-11-30,933
1317,2025-12-01,940
1317,2025-12-02,1112
1317,2025-12-03,1678
1317,2025-12-04,3349
1317,2025-12-05,1323
1317,2025-12-06,1050
1317,2025-12-07,993
1317,2025-12-08,927
1317,2025-12-09,1015
1317,2025-12-10,1618
1317,2025-12-11,2996
1317,2025-12-12,958
1317,2025-12-13,783
1317,2025-12-14,698
1317,2025-12-15,973
1317,2025-12-16,1100
1317,2025-12-17,1610
1317,2025-12-18,1950
1317,2025-12-19,830
1317,2025-12-20,854
1317,2025-12-21,599
1370,2025-11-22,0
1370,2025-11-23,0
1370,2025-11-24,0
1370,2025-11-25,0
1370,2025-11-26,0
1370,2025-11-27,0
1370,2025-11-28,0
1370,2025-11-29,0
1370,2025-11-30,0
1370,2025-12-01,0
1370,2025-12-02,0
1370,2025-12-03,0
1370,2025-12-04,0
1370,2025-12-05,0
1370,2025-12-06,0
1370,2025-12-07,0
1370,2025-12-08,0
1370,2025-12-09,0
1370,2025-12-10,0
1370,2025-12-11,0
1370,2025-12-12,0
1370,2025-12-13,0
1370,2025-12-14,0
1370,2025-12-15,0
1370,2025-12-16,0
1370,2025-12-17,0
1370,2025-12-18,0
1370,2025-12-19,0
1370,2025-12-20,0
1370,2025-12-21,0
1371,2025-11-22,136
1371,2025-11-23,147
1371,2025-11-24,138
1371,2025-11-25,153
1371,2025-11-26,173
1371,2025-11-27,181
1371,2025-11-28,99
1371,2025-11-29,84
1371,2025-11-30,97
1371,2025-12-01,107
1371,2025-12-02,117
1371,2025-12-03,124
1371,2025-12-04,155
1371,2025-12-05,99
1371,2025-12-06,86
1371,2025-12-07,95
1371,2025-12-08,82
1371,2025-12-09,104
1371,2025-12-10,108
1371,2025-12-11,171
1371,2025-12-12,104
1371,2025-12-13,104
1371,2025-12-14,100
1371,2025-12-15,126
1371,2025-12-16,125
1371,2025-12-17,128
1371,2025-12-18,151
1371,2025-12-19,107
1371,2025-12-20,114
1371,2025-12-21,93
1460,2025-11-22,176
1460,2025-11-23,247
1460,2025-11-24,179
1460,2025-11-25,188
1460,2025-11-26,298
1460,2025-11-27,364
1460,2025-11-28,120
1460,2025-11-29,135
1460,2025-11-30,172
1460,2025-12-01,174
1460,2025-12-02,184
1460,2025-12-03,213
1460,2025-12-04,292
1460,2025-12-05,144
1460,2025-12-06,169
1460,2025-12-07,163
1460,2025-12-08,194
1460,2025-12-09,190
1460,2025-12-10,208
1460,2025-12-11,329
1460,2025-12-12,162
1460,2025-12-13,190
1460,2025-12-14,186
1460,2025-12-15,214
1460,2025-12-16,229
1460,2025-12-17,257
1460,2025-12-18,302
1460,2025-12-19,176
1460,2025-12-20,187
1460,2025-12-21,152
1496,2025-11-22,966
1496,2025-11-23,781
1496,2025-11-24,737
1496,2025-11-25,810
1496,2025-11-26,1069
1496,2025-11-27,1392
1496,2025-11-28,566
1496,2025-11-29,590
1496,2025-11-30,545
1496,2025-12-01,532
1496,2025-12-02,512
1496,2025-12-03,723
1496,2025-12-04,1330
1496,2025-12-05,523
1496,2025-12-06,448
1496,2025-12-07,493
1496,2025-12-08,448
1496,2025-12-09,480
1496,2025-12-10,661
1496,2025-12-11,1145
1496,2025-12-12,492
1496,2025-12-13,428
1496,2025-12-14,404
1496,2025-12-15,445
1496,2025-12-16,517
1496,2025-12-17,696
1496,2025-12-18,898
1496,2025-12-19,429
1496,2025-12-20,418
1496,2025-12-21,297
1524,2025-11-22,219
1524,2025-11-23,191
1524,2025-11-24,210
1524,2025-11-25,212
1524,2025-11-26,226
1524,2025-11-27,192
1524,2025-11-28,75
1524,2025-11-29,111
1524,2025-11-30,114
1524,2025-12-01,121
1524,2025-12-02,131
1524,2025-12-03,119
1524,2025-12-04,123
1524,2025-12-05,56
1524,2025-12-06,117
1524,2025-12-07,117
1524,2025-12-08,112
1524,2025-12-09,121
1524,2025-12-10,112
1524,2025-12-11,92
1524,2025-12-12,87
1524,2025-12-13,84
1524,2025-12-14,76
1524,2025-12-15,92
1524,2025-12-16,154
1524,2025-12-17,151
1524,2025-12-18,161
1524,2025-12-19,118
1524,2025-12-20,92
1524,2025-12-21,29
1572,2025-11-22,4
1572,2025-11-23,6
1572,2025-11-24,6
1572,2025-11-25,5
1572,2025-11-26,4
1572,2025-11-27,11
1572,2025-11-28,10
1572,2025-11-29,11
1572,2025-11-30,13
1572,2025-12-01,6
1572,2025-12-02,5
1572,2025-12-03,4
1572,2025-12-04,6
1572,2025-12-05,4
1572,2025-12-06,4
1572,2025-12-07,4
1572,2025-12-08,4
1572,2025-12-09,7
1572,2025-12-10,8
1572,2025-12-11,9
1572,2025-12-12,4
1572,2025-12-13,5
1572,2025-12-14,4
1572,2025-12-15,6
1572,2025-12-16,6
1572,2025-12-17,6
1572,2025-12-18,6
1572,2025-12-19,6
1572,2025-12-20,6
1572,2025-12-21,4
1629,2025-11-22,0
1629,2025-11-23,0
1629,2025-11-24,0
1629,2025-11-25,0
1629,2025-11-26,0
1629,2025-11-27,0
1629,2025-11-28,0
1629,2025-11-29,0
1629,2025-11-30,0
1629,2025-12-01,0
1629,2025-12-02,0
1629,2025-12-03,0
1629,2025-12-04,0
1629,2025-12-05,0
1629,2025-12-06,0
1629,2025-12-07,0
1629,2025-12-08,0
1629,2025-12-09,0
1629,2025-12-10,0
1629,2025-12-11,0
1629,2025-12-12,0
1629,2025-12-13,0
1629,2025-12-14,0
1629,2025-12-15,0
1629,2025-12-16,0
1629,2025-12-17,0
1629,2025-12-18,0
1629,2025-12-19,0
1629,2025-12-20,0
1629,2025-12-21,0
1638,2025-11-22,2899
1638,2025-11-23,2618
1638,2025-11-24,2202
1638,2025-11-25,2445
1638,2025-11-26,3706
1638,2025-11-27,4224
1638,2025-11-28,1606
1638,2025-11-29,1280
1638,2025-11-30,1335
1638,2025-12-01,1275
1638,2025-12-02,1264
1638,2025-12-03,2383
1638,2025-12-04,4578
1638,2025-12-05,1637
1638,2025-12-06,1386
1638,2025-12-07,1341
1638,2025-12-08,1204
1638,2025-12-09,1245
1638,2025-12-10,2075
1638,2025-12-11,3692
1638,2025-12-12,1491
1638,2025-12-13,1130
1638,2025-12-14,1092
1638,2025-12-15,1225
1638,2025-12-16,1335
1638,2025-12-17,2109
1638,2025-12-18,2278
1638,2025-12-19,966
1638,2025-12-20,1046
1638,2025-12-21,818
1859,2025-11-22,38
1859,2025-11-23,40
1859,2025-11-24,33
1859,2025-11-25,33
1859,2025-11-26,40
1859,2025-11-27,47
1859,2025-11-28,22
1859,2025-11-29,25
1859,2025-11-30,30
1859,2025-12-01,29
1859,2025-12-02,30
1859,2025-12-03,41
1859,2025-12-04,80
1859,2025-12-05,33
1859,2025-12-06,41
1859,2025-12-07,39
1859,2025-12-08,30
1859,2025-12-09,28
1859,2025-12-10,38
1859,2025-12-11,52
1859,2025-12-12,27
1859,2025-12-13,32
1859,2025-12-14,30
1859,2025-12-15,39
1859,2025-12-16,40
1859,2025-12-17,43
1859,2025-12-18,50
1859,2025-12-19,31
1859,2025-12-20,33
1859,2025-12-21,23
1895,2025-11-22,379
1895,2025-11-23,541
1895,2025-11-24,303
1895,2025-11-25,294
1895,2025-11-26,460
1895,2025-11-27,1085
1895,2025-11-28,180
1895,2025-11-29,137
1895,2025-11-30,150
1895,2025-12-01,163
1895,2025-12-02,201
1895,2025-12-03,351
1895,2025-12-04,999
1895,2025-12-05,220
1895,2025-12-06,221
1895,2025-12-07,214
1895,2025-12-08,219
1895,2025-12-09,209
1895,2025-12-10,424
1895,2025-12-11,955
1895,2025-12-12,214
1895,2025-12-13,202
1895,2025-12-14,196
1895,2025-12-15,254
1895,2025-12-16,312
1895,2025-12-17,455
1895,2025-12-18,1219
1895,2025-12-19,274
1895,2025-12-20,301
1895,2025-12-21,149
2099,2025-11-22,25654
2099,2025-11-23,25030
2099,2025-11-24,26055
2099,2025-11-25,27523
2099,2025-11-26,28198
2099,2025-11-27,26067
2099,2025-11-28,15701
2099,2025-11-29,16450
2099,2025-11-30,16848
2099,2025-12-01,19422
2099,2025-12-02,26185
2099,2025-12-03,37677
2099,2025-12-04,42633
2099,2025-12-05,33033
2099,2025-12-06,26039
2099,2025-12-07,22570
2099,2025-12-08,21384
2099,2025-12-09,21262
2099,2025-12-10,21382
2099,2025-12-11,23503
2099,2025-12-12,18617
2099,2025-12-13,20114
2099,2025-12-14,20249
2099,2025-12-15,20276
2099,2025-12-16,23799
2099,2025-12-17,24896
2099,2025-12-18,26994
2099,2025-12-19,22592
2099,2025-12-20,19313
2099,2025-12-21,13959
2101,2025-11-22,1584
2101,2025-11-23,1424
2101,2025-11-24,1122
2101,2025-11-25,1233
2101,2025-11-26,1675
2101,2025-11-27,2140
2101,2025-11-28,690
2101,2025-11-29,677
2101,2025-11-30,754
2101,2025-12-01,607
2101,2025-12-02,603
2101,2025-12-03,1107
2101,2025-12-04,2115
2101,2025-12-05,884
2101,2025-12-06,878
2101,2025-12-07,790
2101,2025-12-08,706
2101,2025-12-09,753
2101,2025-12-10,1058
2101,2025-12-11,1903
2101,2025-12-12,695
2101,2025-12-13,655
2101,2025-12-14,492
2101,2025-12-15,538
2101,2025-12-16,737
2101,2025-12-17,1198
2101,2025-12-18,1638
2101,2025-12-19,699
2101,2025-12-20,678
2101,2025-12-21,421
2108,2025-11-22,0
2108,2025-11-23,0
2108,2025-11-24,0
2108,2025-11-25,0
2108,2025-11-26,0
2108,2025-11-27,0
2108,2025-11-28,0
2108,2025-11-29,0
2108,2025-11-30,0
2108,2025-12-01,0
2108,2025-12-02,0
2108,2025-12-03,0
2108,2025-12-04,0
2108,2025-12-05,0
2108,2025-12-06,0
2108,2025-12-07,0
2108,2025-12-08,0
2108,2025-12-09,0
2108,2025-12-10,0
2108,2025-12-11,0
2108,2025-12-12,0
2108,2025-12-13,0
2108,2025-12-14,0
2108,2025-12-15,0
2108,2025-12-16,0
2108,2025-12-17,0
2108,2025-12-18,0
2108,2025-12-19,0
2108,2025-12-20,0
2108,2025-12-21,0
2136,2025-11-22,0
2136,2025-11-23,0
2136,2025-11-24,0
2136,2025-11-25,0
2136,2025-11-26,0
2136,2025-11-27,0
2136,2025-11-28,0
2136,2025-11-29,0
2136,2025-11-30,0
2136,2025-12-01,0
2136,2025-12-02,0
2136,2025-12-03,0
2136,2025-12-04,0
2136,2025-12-05,0
2136,2025-12-06,0
2136,2025-12-07,0
2136,2025-12-08,0
2136,2025-12-09,0
2136,2025-12-10,0
2136,2025-12-11,0
2136,2025-12-12,0
2136,2025-12-13,0
2136,2025-12-14,0
2136,2025-12-15,0
2136,2025-12-16,0
2136,2025-12-17,0
2136,2025-12-18,0
2136,2025-12-19,0
2136,2025-12-20,0
2136,2025-12-21,0
2195,2025-11-22,746
2195,2025-11-23,758
2195,2025-11-24,659
2195,2025-11-25,661
2195,2025-11-26,1049
2195,2025-11-27,1376
2195,2025-11-28,483
2195,2025-11-29,427
2195,2025-11-30,425
2195,2025-12-01,413
2195,2025-12-02,423
2195,2025-12-03,699
2195,2025-12-04,1259
2195,2025-12-05,514
2195,2025-12-06,433
2195,2025-12-07,481
2195,2025-12-08,537
2195,2025-12-09,504
2195,2025-12-10,667
2195,2025-12-11,1292
2195,2025-12-12,492
2195,2025-12-13,462
2195,2025-12-14,376
2195,2025-12-15,427
2195,2025-12-16,457
2195,2025-12-17,695
2195,2025-12-18,859
2195,2025-12-19,427
2195,2025-12-20,374
2195,2025-12-21,293
2337,2025-11-22,193
2337,2025-11-23,205
2337,2025-11-24,216
2337,2025-11-25,201
2337,2025-11-26,217
2337,2025-11-27,202
2337,2025-11-28,110
2337,2025-11-29,82
2337,2025-11-30,99
2337,2025-12-01,99
2337,2025-12-02,115
2337,2025-12-03,122
2337,2025-12-04,140
2337,2025-12-05,86
2337,2025-12-06,92
2337,2025-12-07,118
2337,2025-12-08,108
2337,2025-12-09,141
2337,2025-12-10,154
2337,2025-12-11,187
2337,2025-12-12,109
2337,2025-12-13,168
2337,2025-12-14,174
2337,2025-12-15,183
2337,2025-12-16,200
2337,2025-12-17,174
2337,2025-12-18,224
2337,2025-12-19,132
2337,2025-12-20,128
2337,2025-12-21,91
2406,2025-11-22,57
2406,2025-11-23,57
2406,2025-11-24,34
2406,2025-11-25,30
2406,2025-11-26,45
2406,2025-11-27,70
2406,2025-11-28,19
2406,2025-11-29,16
2406,2025-11-30,18
2406,2025-12-01,19
2406,2025-12-02,20
2406,2025-12-03,26
2406,2025-12-04,76
2406,2025-12-05,29
2406,2025-12-06,22
2406,2025-12-07,22
2406,2025-12-08,23
2406,2025-12-09,24
2406,2025-12-10,27
2406,2025-12-11,77
2406,2025-12-12,30
2406,2025-12-13,26
2406,2025-12-14,24
2406,2025-12-15,28
2406,2025-12-16,29
2406,2025-12-17,31
2406,2025-12-18,50
2406,2025-12-19,31
2406,2025-12-20,32
2406,2025-12-21,13
2451,2025-11-22,0
2451,2025-11-23,0
2451,2025-11-24,0
2451,2025-11-25,0
2451,2025-11-26,0
2451,2025-11-27,0
2451,2025-11-28,0
2451,2025-11-29,0
2451,2025-11-30,0
2451,2025-12-01,0
2451,2025-12-02,0
2451,2025-12-03,0
2451,2025-12-04,0
2451,2025-12-05,0
2451,2025-12-06,0
2451,2025-12-07,0
2451,2025-12-08,0
2451,2025-12-09,0
2451,2025-12-10,0
2451,2025-12-11,0
2451,2025-12-12,0
2451,2025-12-13,0
2451,2025-12-14,0
2451,2025-12-15,0
2451,2025-12-16,0
2451,2025-12-17,0
2451,2025-12-18,0
2451,2025-12-19,0
2451,2025-12-20,0
2451,2025-12-21,0
2483,2025-11-22,1441
2483,2025-11-23,1406
2483,2025-11-24,1639
2483,2025-11-25,1814
2483,2025-11-26,1820
2483,2025-11-27,1437
2483,2025-11-28,617
2483,2025-11-29,703
2483,2025-11-30,774
2483,2025-12-01,878
2483,2025-12-02,891
2483,2025-12-03,988
2483,2025-12-04,1067
2483,2025-12-05,762
2483,2025-12-06,791
2483,2025-12-07,767
2483,2025-12-08,809
2483,2025-12-09,999
2483,2025-12-10,943
2483,2025-12-11,865
2483,2025-12-12,616
2483,2025-12-13,729
2483,2025-12-14,862
2483,2025-12-15,1065
2483,2025-12-16,1101
2483,2025-12-17,1081
2483,2025-12-18,969
2483,2025-12-19,734
2483,2025-12-20,721
2483,2025-12-21,563
2587,2025-11-22,502
2587,2025-11-23,414
2587,2025-11-24,327
2587,2025-11-25,311
2587,2025-11-26,471
2587,2025-11-27,585
2587,2025-11-28,195
2587,2025-11-29,186
2587,2025-11-30,187
2587,2025-12-01,213
2587,2025-12-02,247
2587,2025-12-03,358
2587,2025-12-04,802
2587,2025-12-05,289
2587,2025-12-06,258
2587,2025-12-07,227
2587,2025-12-08,206
2587,2025-12-09,222
2587,2025-12-10,307
2587,2025-12-11,617
2587,2025-12-12,244
2587,2025-12-13,178
2587,2025-12-14,183
2587,2025-12-15,202
2587,2025-12-16,228
2587,2025-12-17,368
2587,2025-12-18,494
2587,2025-12-19,221
2587,2025-12-20,172
2587,2025-12-21,128
2642,2025-11-22,624
2642,2025-11-23,615
2642,2025-11-24,877
2642,2025-11-25,982
2642,2025-11-26,1065
2642,2025-11-27,885
2642,2025-11-28,278
2642,2025-11-29,328
2642,2025-11-30,342
2642,2025-12-01,385
2642,2025-12-02,439
2642,2025-12-03,494
2642,2025-12-04,551
2642,2025-12-05,259
2642,2025-12-06,324
2642,2025-12-07,234
2642,2025-12-08,291
2642,2025-12-09,335
2642,2025-12-10,438
2642,2025-12-11,553
2642,2025-12-12,287
2642,2025-12-13,273
2642,2025-12-14,277
2642,2025-12-15,402
2642,2025-12-16,451
2642,2025-12-17,501
2642,2025-12-18,526
2642,2025-12-19,314
2642,2025-12-20,395
2642,2025-12-21,134
2668,2025-11-22,0
2668,2025-11-23,0
2668,2025-11-24,0
2668,2025-11-25,0
2668,2025-11-26,0
2668,2025-11-27,0
2668,2025-11-28,0
2668,2025-11-29,0
2668,2025-11-30,2
2668,2025-12-01,0
2668,2025-12-02,0
2668,2025-12-03,0
2668,2025-12-04,0
2668,2025-12-05,0
2668,2025-12-06,0
2668,2025-12-07,0
2668,2025-12-08,0
2668,2025-12-09,0
2668,2025-12-10,0
2668,2025-12-11,0
2668,2025-12-12,0
2668,2025-12-13,0
2668,2025-12-14,0
2668,2025-12-15,0
2668,2025-12-16,0
2668,2025-12-17,0
2668,2025-12-18,0
2668,2025-12-19,0
2668,2025-12-20,0
2668,2025-12-21,0
2670,2025-11-22,52
2670,2025-11-23,129
2670,2025-11-24,52
2670,2025-11-25,60
2670,2025-11-26,112
2670,2025-11-27,305
2670,2025-11-28,42
2670,2025-11-29,31
2670,2025-11-30,42
2670,2025-12-01,52
2670,2025-12-02,62
2670,2025-12-03,87
2670,2025-12-04,354
2670,2025-12-05,45
2670,2025-12-06,44
2670,2025-12-07,43
2670,2025-12-08,58
2670,2025-12-09,49
2670,2025-12-10,80
2670,2025-12-11,450
2670,2025-12-12,56
2670,2025-12-13,47
2670,2025-12-14,44
2670,2025-12-15,54
2670,2025-12-16,59
2670,2025-12-17,84
2670,2025-12-18,403
2670,2025-12-19,65
2670,2025-12-20,55
2670,2025-12-21,38
2692,2025-11-22,575
2692,2025-11-23,603
2692,2025-11-24,558
2692,2025-11-25,540
2692,2025-11-26,870
2692,2025-11-27,1134
2692,2025-11-28,395
2692,2025-11-29,355
2692,2025-11-30,336
2692,2025-12-01,315
